date,ticker,adj_close
2023-05-05,AAPL,171.25146484375
2023-05-08,AAPL,171.18238830566406
2023-05-09,AAPL,169.4755096435547
2023-05-10,AAPL,171.24160766601562
2023-05-11,AAPL,171.42906188964844
2023-05-12,AAPL,170.5003662109375
2023-05-15,AAPL,170.00634765625
2023-05-16,AAPL,170.00634765625
2023-05-17,AAPL,170.61892700195312
2023-05-18,AAPL,172.95059204101562
2023-05-19,AAPL,173.05929565429688
2023-05-22,AAPL,172.11077880859375
2023-05-23,AAPL,169.50242614746094
2023-05-24,AAPL,169.7790985107422
2023-05-25,AAPL,170.91529846191406
2023-05-26,AAPL,173.3260498046875
2023-05-30,AAPL,175.17359924316406
2023-05-31,AAPL,175.12420654296875
2023-06-01,AAPL,177.9301300048828
2023-06-02,AAPL,178.7798614501953
2023-06-05,AAPL,177.42626953125
2023-06-06,AAPL,177.06072998046875
2023-06-07,AAPL,175.68739318847656
2023-06-08,AAPL,178.40440368652344
2023-06-09,AAPL,178.7897186279297
2023-06-12,AAPL,181.5857696533203
2023-06-13,AAPL,181.11151123046875
2023-06-14,AAPL,181.7438507080078
2023-06-15,AAPL,183.77914428710938
2023-06-16,AAPL,182.70220947265625
2023-06-20,AAPL,182.7911376953125
2023-06-21,AAPL,181.75372314453125
2023-06-22,AAPL,184.7572784423828
2023-06-23,AAPL,184.44110107421875
2023-06-26,AAPL,183.0480194091797
2023-06-27,AAPL,185.8045654296875
2023-06-28,AAPL,186.9802703857422
2023-06-29,AAPL,187.3162078857422
2023-06-30,AAPL,191.6436767578125
2023-07-03,AAPL,190.1518096923828
2023-07-05,AAPL,189.03533935546875
2023-07-06,AAPL,189.5095977783203
2023-07-07,AAPL,188.3931427001953
2023-07-10,AAPL,186.34796142578125
2023-07-11,AAPL,185.8243408203125
2023-07-12,AAPL,187.4940643310547
2023-07-13,AAPL,188.2548065185547
2023-07-14,AAPL,188.4030303955078
2023-07-17,AAPL,191.66346740722656
2023-07-18,AAPL,191.4065399169922
2023-07-19,AAPL,192.7601318359375
2023-07-20,AAPL,190.8137664794922
2023-07-21,AAPL,189.63803100585938
2023-07-24,AAPL,190.4383087158203
2023-07-25,AAPL,191.29788208007812
2023-07-26,AAPL,192.1673126220703
2023-07-27,AAPL,190.9026641845703
2023-07-28,AAPL,193.4813995361328
2023-07-31,AAPL,194.0939178466797
2023-08-01,AAPL,193.2639923095703
2023-08-02,AAPL,190.27035522460938
2023-08-03,AAPL,188.87725830078125
2023-08-04,AAPL,179.80735778808594
2023-08-07,AAPL,176.70501708984375
2023-08-08,AAPL,177.6436309814453
2023-08-09,AAPL,176.0529022216797
2023-08-10,AAPL,175.83555603027344
2023-08-11,AAPL,175.89492797851562
2023-08-14,AAPL,177.54713439941406
2023-08-15,AAPL,175.5585479736328
2023-08-16,AAPL,174.68795776367188
2023-08-17,AAPL,172.14532470703125
2023-08-18,AAPL,172.630126953125
2023-08-21,AAPL,173.9656982421875
2023-08-22,AAPL,175.34092712402344
2023-08-23,AAPL,179.18942260742188
2023-08-24,AAPL,174.49998474121094
2023-08-25,AAPL,176.70619201660156
2023-08-28,AAPL,178.26934814453125
2023-08-29,AAPL,182.15744018554688
2023-08-30,AAPL,185.6498565673828
2023-08-31,AAPL,185.86749267578125
2023-09-01,AAPL,187.4405517578125
2023-09-05,AAPL,187.677978515625
2023-09-06,AAPL,180.96035766601562
2023-09-07,AAPL,175.6674041748047
2023-09-08,AAPL,176.28077697753906
2023-09-11,AAPL,177.4481964111328
2023-09-12,AAPL,174.42083740234375
2023-09-13,AAPL,172.35308837890625
2023-09-14,AAPL,173.86679077148438
2023-09-15,AAPL,173.14454650878906
2023-09-18,AAPL,176.07302856445312
2023-09-19,AAPL,177.16131591796875
2023-09-20,AAPL,173.61947631835938
2023-09-21,AAPL,172.0760498046875
2023-09-22,AAPL,172.9269256591797
2023-09-25,AAPL,174.20315551757812
2023-09-26,AAPL,170.12710571289062
2023-09-27,AAPL,168.61337280273438
2023-09-28,AAPL,168.87063598632812
2023-09-29,AAPL,169.3850860595703
2023-10-02,AAPL,171.8979949951172
2023-10-03,AAPL,170.5623779296875
2023-10-04,AAPL,171.80894470214844
2023-10-05,AAPL,173.04563903808594
2023-10-06,AAPL,175.59814453125
2023-10-09,AAPL,177.08218383789062
2023-10-10,AAPL,176.48855590820312
2023-10-11,AAPL,177.88351440429688
2023-10-12,AAPL,178.78382873535156
2023-10-13,AAPL,176.9436492919922
2023-10-16,AAPL,176.81503295898438
2023-10-17,AAPL,175.2617645263672
2023-10-18,AAPL,173.9656982421875
2023-10-19,AAPL,173.5897979736328
2023-10-20,AAPL,171.03729248046875
2023-10-23,AAPL,171.15599060058594
2023-10-24,AAPL,171.59129333496094
2023-10-25,AAPL,169.2762451171875
2023-10-26,AAPL,165.11109924316406
2023-10-27,AAPL,166.42694091796875
2023-10-30,AAPL,168.47488403320312
2023-10-31,AAPL,168.94979858398438
2023-11-01,AAPL,172.11566162109375
2023-11-02,AAPL,175.6772918701172
2023-11-03,AAPL,174.76707458496094
2023-11-06,AAPL,177.319580078125
2023-11-07,AAPL,179.88198852539062
2023-11-08,AAPL,180.94058227539062
2023-11-09,AAPL,180.4656982421875
2023-11-10,AAPL,184.6561279296875
2023-11-13,AAPL,183.07107543945312
2023-11-14,AAPL,185.68638610839844
2023-11-15,AAPL,186.2510528564453
2023-11-16,AAPL,187.9351348876953
2023-11-17,AAPL,187.91534423828125
2023-11-20,AAPL,189.65887451171875
2023-11-21,AAPL,188.85643005371094
2023-11-22,AAPL,189.5201873779297
2023-11-24,AAPL,188.19271850585938
2023-11-27,AAPL,188.01438903808594
2023-11-28,AAPL,188.61868286132812
2023-11-29,AAPL,187.59832763671875
2023-11-30,AAPL,188.1728973388672
2023-12-01,AAPL,189.45083618164062
2023-12-04,AAPL,187.6577606201172
2023-12-05,AAPL,191.61041259765625
2023-12-06,AAPL,190.5207061767578
2023-12-07,AAPL,192.4524688720703
2023-12-08,AAPL,193.87901306152344
2023-12-11,AAPL,191.37269592285156
2023-12-12,AAPL,192.8883819580078
2023-12-13,AAPL,196.10797119140625
2023-12-14,AAPL,196.25657653808594
2023-12-15,AAPL,195.7216033935547
2023-12-18,AAPL,194.0573272705078
2023-12-19,AAPL,195.0975341796875
2023-12-20,AAPL,193.0072479248047
2023-12-21,AAPL,192.858642578125
2023-12-22,AAPL,191.78875732421875
2023-12-26,AAPL,191.24391174316406
2023-12-27,AAPL,191.3429718017578
2023-12-28,AAPL,191.76895141601562
2023-12-29,AAPL,190.72877502441406
2024-01-02,AAPL,183.90322875976562
2024-01-03,AAPL,182.52626037597656
2024-01-04,AAPL,180.2081298828125
2024-01-05,AAPL,179.48492431640625
2024-01-08,AAPL,183.823974609375
2024-01-09,AAPL,183.40792846679688
2024-01-10,AAPL,184.44808959960938
2024-01-11,AAPL,183.85369873046875
2024-01-12,AAPL,184.18060302734375
2024-01-16,AAPL,181.9120330810547
2024-01-17,AAPL,180.97091674804688
2024-01-18,AAPL,186.86524963378906
2024-01-19,AAPL,189.76783752441406
2024-01-22,AAPL,192.07603454589844
2024-01-23,AAPL,193.3539581298828
2024-01-24,AAPL,192.68032836914062
2024-01-25,AAPL,192.35340881347656
2024-01-26,AAPL,190.61978149414062
2024-01-29,AAPL,189.9362335205078
2024-01-30,AAPL,186.28077697753906
2024-01-31,AAPL,182.67481994628906
2024-02-01,AAPL,185.11181640625
2024-02-02,AAPL,184.1112518310547
2024-02-05,AAPL,185.9241485595703
2024-02-06,AAPL,187.52899169921875
2024-02-07,AAPL,187.63795471191406
2024-02-08,AAPL,186.55819702148438
2024-02-09,AAPL,187.32192993164062
2024-02-12,AAPL,185.63568115234375
2024-02-13,AAPL,183.54273986816406
2024-02-14,AAPL,182.6599578857422
2024-02-15,AAPL,182.37229919433594
2024-02-16,AAPL,180.8348388671875
2024-02-20,AAPL,180.0908966064453
2024-02-21,AAPL,180.84478759765625
2024-02-22,AAPL,182.878173828125
2024-02-23,AAPL,181.0431365966797
2024-02-26,AAPL,179.69415283203125
2024-02-27,AAPL,181.15223693847656
2024-02-28,AAPL,179.9520721435547
2024-02-29,AAPL,179.28746032714844
2024-03-01,AAPL,178.206298828125
2024-03-04,AAPL,173.68319702148438
2024-03-05,AAPL,168.74346923828125
2024-03-06,AAPL,167.7515411376953
2024-03-07,AAPL,167.63253784179688
2024-03-08,AAPL,169.34852600097656
2024-03-11,AAPL,171.35220336914062
2024-03-12,AAPL,171.8282928466797
2024-03-13,AAPL,169.7453155517578
2024-03-14,AAPL,171.60015869140625
2024-03-15,AAPL,171.22323608398438
2024-03-18,AAPL,172.31434631347656
2024-03-19,AAPL,174.65525817871094
2024-03-20,AAPL,177.22430419921875
2024-03-21,AAPL,169.98336791992188
2024-03-22,AAPL,170.88601684570312
2024-03-25,AAPL,169.4675750732422
2024-03-26,AAPL,168.33680725097656
2024-03-27,AAPL,171.9076690673828
2024-03-28,AAPL,170.0924530029297
2024-04-01,AAPL,168.65420532226562
2024-04-02,AAPL,167.47384643554688
2024-04-03,AAPL,168.27723693847656
2024-04-04,AAPL,167.45401000976562
2024-04-05,AAPL,168.2078399658203
2024-04-08,AAPL,167.0869903564453
2024-04-09,AAPL,168.29713439941406
2024-04-10,AAPL,166.4224090576172
2024-04-11,AAPL,173.6236572265625
2024-04-12,AAPL,175.12142944335938
2024-04-15,AAPL,171.2926788330078
2024-04-16,AAPL,168.0094757080078
2024-04-17,AAPL,166.64060974121094
2024-04-18,AAPL,165.6884002685547
2024-04-19,AAPL,163.66490173339844
2024-04-22,AAPL,164.49810791015625
2024-04-23,AAPL,165.5495147705078
2024-04-24,AAPL,167.6523895263672
2024-04-25,AAPL,168.51531982421875
2024-04-26,AAPL,167.9300994873047
2024-04-29,AAPL,172.0961456298828
2024-04-30,AAPL,168.95176696777344
2024-05-01,AAPL,167.9300994873047
2024-05-02,AAPL,171.6299285888672
2024-05-03,AAPL,181.89617919921875
2024-05-06,AAPL,180.2397003173828
2024-05-07,AAPL,180.9241180419922
2024-05-08,AAPL,181.2613525390625
2024-05-09,AAPL,183.0765838623047
2024-05-10,AAPL,181.8151397705078
2024-05-13,AAPL,185.02333068847656
2024-05-14,AAPL,186.16558837890625
2024-05-15,AAPL,188.4401397705078
2024-05-16,AAPL,188.55931091308594
2024-05-17,AAPL,188.589111328125
2024-05-20,AAPL,189.751220703125
2024-05-21,AAPL,191.0523681640625
2024-05-22,AAPL,189.61216735839844
2024-05-23,AAPL,185.61927795410156
2024-05-24,AAPL,188.69834899902344
2024-05-28,AAPL,188.70831298828125
2024-05-29,AAPL,189.0062713623047
2024-05-30,AAPL,189.99951171875
2024-05-31,AAPL,190.9530487060547
2024-06-03,AAPL,192.72103881835938
2024-06-04,AAPL,193.0388946533203
2024-06-05,AAPL,194.54861450195312
2024-06-06,AAPL,193.16799926757812
2024-06-07,AAPL,195.56175231933594
2024-06-10,AAPL,191.8171844482422
2024-06-11,AAPL,205.7525177001953
2024-06-12,AAPL,211.63262939453125
2024-06-13,AAPL,212.7947235107422
2024-06-14,AAPL,211.05653381347656
2024-06-17,AAPL,215.20834350585938
2024-06-18,AAPL,212.8443603515625
2024-06-20,AAPL,208.26547241210938
2024-06-21,AAPL,206.0902557373047
2024-06-24,AAPL,206.73587036132812
2024-06-25,AAPL,207.6595916748047
2024-06-26,AAPL,211.81138610839844
2024-06-27,AAPL,212.65567016601562
2024-06-28,AAPL,209.1991424560547
2024-07-01,AAPL,215.2877960205078
2024-07-02,AAPL,218.78402709960938
2024-07-03,AAPL,220.05538940429688
2024-07-05,AAPL,224.81307983398438
2024-07-08,AAPL,226.28311157226562
2024-07-09,AAPL,227.13729858398438
2024-07-10,AAPL,231.4082794189453
2024-07-11,AAPL,226.03480529785156
2024-07-12,AAPL,228.98475646972656
2024-07-15,AAPL,232.81871032714844
2024-07-16,AAPL,233.23587036132812
2024-07-17,AAPL,227.33596801757812
2024-07-18,AAPL,222.6676483154297
2024-07-19,AAPL,222.79678344726562
2024-07-22,AAPL,222.44915771484375
2024-07-23,AAPL,223.49205017089844
2024-07-24,AAPL,217.06568908691406
2024-07-25,AAPL,216.02281188964844
2024-07-26,AAPL,216.4896240234375
2024-07-29,AAPL,216.7677459716797
2024-07-30,AAPL,217.32395935058594
2024-07-31,AAPL,220.58181762695312
2024-08-01,AAPL,216.8869171142578
2024-08-02,AAPL,218.37680053710938
2024-08-05,AAPL,207.85824584960938
2024-08-06,AAPL,205.83201599121094
2024-08-07,AAPL,208.404541015625
2024-08-08,AAPL,211.87098693847656
2024-08-09,AAPL,214.78125
2024-08-12,AAPL,216.3126220703125
2024-08-13,AAPL,220.0316619873047
2024-08-14,AAPL,220.4791717529297
2024-08-15,AAPL,223.46237182617188
2024-08-16,AAPL,224.78492736816406
2024-08-19,AAPL,224.6258087158203
2024-08-20,AAPL,225.24234008789062
2024-08-21,AAPL,225.13296508789062
2024-08-22,AAPL,223.27342224121094
2024-08-23,AAPL,225.57049560546875
2024-08-26,AAPL,225.90859985351562
2024-08-27,AAPL,226.75384521484375
2024-08-28,AAPL,225.2224578857422
2024-08-29,AAPL,228.5039825439453
2024-08-30,AAPL,227.7184295654297
2024-09-03,AAPL,221.52330017089844
2024-09-04,AAPL,219.61402893066406
2024-09-05,AAPL,221.13546752929688
2024-09-06,AAPL,219.58421325683594
2024-09-09,AAPL,219.67369079589844
2024-09-10,AAPL,218.878173828125
2024-09-11,AAPL,221.4138946533203
2024-09-12,AAPL,221.52330017089844
2024-09-13,AAPL,221.2548065185547
2024-09-16,AAPL,215.10939025878906
2024-09-17,AAPL,215.5767364501953
2024-09-18,AAPL,219.45492553710938
2024-09-19,AAPL,227.58912658691406
2024-09-20,AAPL,226.9228973388672
2024-09-23,AAPL,225.20257568359375
2024-09-24,AAPL,226.0975341796875
2024-09-25,AAPL,225.10313415527344
2024-09-26,AAPL,226.24667358398438
2024-09-27,AAPL,226.51516723632812
2024-09-30,AAPL,231.696044921875
2024-10-01,AAPL,224.9440460205078
2024-10-02,AAPL,225.51084899902344
2024-10-03,AAPL,224.40704345703125
2024-10-04,AAPL,225.53073120117188
2024-10-07,AAPL,220.44932556152344
2024-10-08,AAPL,224.50648498535156
2024-10-09,AAPL,228.25540161132812
2024-10-10,AAPL,227.7581787109375
2024-10-11,AAPL,226.2765350341797
2024-10-14,AAPL,230.00555419921875
2024-10-15,AAPL,232.54129028320312
2024-10-16,AAPL,230.4828338623047
2024-10-17,AAPL,230.8507843017578
2024-10-18,AAPL,233.68482971191406
2024-10-21,AAPL,235.15655517578125
2024-10-22,AAPL,234.5400390625
2024-10-23,AAPL,229.46856689453125
2024-10-24,AAPL,229.27963256835938
2024-10-25,AAPL,230.1149444580078
2024-10-28,AAPL,232.09378051757812
2024-10-29,AAPL,232.36227416992188
2024-10-30,AAPL,228.812255859375
2024-10-31,AAPL,224.6457061767578
2024-11-01,AAPL,221.6625213623047
2024-11-04,AAPL,220.7675323486328
2024-11-05,AAPL,222.19947814941406
2024-11-06,AAPL,221.47357177734375
2024-11-07,AAPL,226.2069091796875
2024-11-08,AAPL,225.93814086914062
2024-11-11,AAPL,223.22042846679688
2024-11-12,AAPL,223.22042846679688
2024-11-13,AAPL,224.1063995361328
2024-11-14,AAPL,227.1924591064453
2024-11-15,AAPL,223.98696899414062
2024-11-18,AAPL,226.99337768554688
2024-11-19,AAPL,227.252197265625
2024-11-20,AAPL,227.9689483642578
2024-11-21,AAPL,227.49111938476562
2024-11-22,AAPL,228.8350372314453
2024-11-25,AAPL,231.82151794433594
2024-11-26,AAPL,234.0016632080078
2024-11-27,AAPL,233.8722381591797
2024-11-29,AAPL,236.26144409179688
2024-12-02,AAPL,238.51126098632812
2024-12-03,AAPL,241.5574951171875
2024-12-04,AAPL,241.91586303710938
2024-12-05,AAPL,241.94573974609375
2024-12-06,AAPL,241.74664306640625
2024-12-09,AAPL,245.63902282714844
2024-12-10,AAPL,246.65444946289062
2024-12-11,AAPL,245.38021850585938
2024-12-12,AAPL,246.84359741210938
2024-12-13,AAPL,247.01283264160156
2024-12-16,AAPL,249.90969848632812
2024-12-17,AAPL,252.33872985839844
2024-12-18,AAPL,246.9331817626953
2024-12-19,AAPL,248.6653289794922
2024-12-20,AAPL,253.34417724609375
2024-12-23,AAPL,254.1206817626953
2024-12-24,AAPL,257.0374755859375
2024-12-26,AAPL,257.853759765625
2024-12-27,AAPL,254.439208984375
2024-12-30,AAPL,251.06448364257812
2024-12-31,AAPL,249.29251098632812
2025-01-02,AAPL,242.75209045410156
2025-01-03,AAPL,242.26429748535156
2025-01-06,AAPL,243.89691162109375
2025-01-07,AAPL,241.11947631835938
2025-01-08,AAPL,241.60726928710938
2025-01-10,AAPL,235.78363037109375
2025-01-13,AAPL,233.3446502685547
2025-01-14,AAPL,232.22967529296875
2025-01-15,AAPL,236.79901123046875
2025-01-16,AAPL,227.23228454589844
2025-01-17,AAPL,228.9445343017578
2025-01-21,AAPL,221.6375732421875
2025-01-22,AAPL,222.82223510742188
2025-01-23,AAPL,222.65301513671875
2025-01-24,AAPL,221.77694702148438
2025-01-27,AAPL,228.82508850097656
2025-01-28,AAPL,237.18724060058594
2025-01-29,AAPL,238.2823028564453
2025-01-30,AAPL,236.52027893066406
2025-01-31,AAPL,234.93743896484375
2025-02-03,AAPL,226.9833984375
2025-02-04,AAPL,231.75186157226562
2025-02-05,AAPL,231.42333984375
2025-02-06,AAPL,232.16995239257812
2025-02-07,AAPL,226.6051483154297
2025-02-10,AAPL,226.8741912841797
2025-02-11,AAPL,231.82725524902344
2025-02-12,AAPL,236.06277465820312
2025-02-13,AAPL,240.70689392089844
2025-02-14,AAPL,243.7664337158203
2025-02-18,AAPL,243.6368865966797
2025-02-19,AAPL,244.03550720214844
2025-02-20,AAPL,244.9922637939453
2025-02-21,AAPL,244.71319580078125
2025-02-24,AAPL,246.25791931152344
2025-02-25,AAPL,246.1981201171875
2025-02-26,AAPL,239.5408935546875
2025-02-27,AAPL,236.49131774902344
2025-02-28,AAPL,241.01583862304688
2025-03-03,AAPL,237.21881103515625
2025-03-04,AAPL,235.1259765625
2025-03-05,AAPL,234.93663024902344
2025-03-06,AAPL,234.5280303955078
2025-03-07,AAPL,238.2552947998047
2025-03-10,AAPL,226.70477294921875
2025-03-11,AAPL,220.08740234375
2025-03-12,AAPL,216.2405548095703
2025-03-13,AAPL,208.96542358398438
2025-03-14,AAPL,212.762451171875
2025-03-17,AAPL,213.27072143554688
2025-03-18,AAPL,211.96519470214844
2025-03-19,AAPL,214.50648498535156
2025-03-20,AAPL,213.37039184570312
2025-03-21,AAPL,217.52618408203125
2025-03-24,AAPL,219.977783203125
2025-03-25,AAPL,222.9875030517578
2025-03-26,AAPL,220.77505493164062
2025-03-27,AAPL,223.087158203125
2025-03-28,AAPL,217.1574249267578
2025-03-31,AAPL,221.37301635742188
2025-04-01,AAPL,222.42941284179688
2025-04-02,AAPL,223.1270294189453
2025-04-03,AAPL,202.49754333496094
2025-04-04,AAPL,187.738037109375
2025-04-07,AAPL,180.84161376953125
2025-04-08,AAPL,171.8323974609375
2025-04-09,AAPL,198.17234802246094
2025-04-10,AAPL,189.7710723876953
2025-04-11,AAPL,197.47471618652344
2025-04-14,AAPL,201.82984924316406
2025-04-15,AAPL,201.4511260986328
2025-04-16,AAPL,193.6079559326172
2025-04-17,AAPL,196.3087158203125
2025-04-21,AAPL,192.50173950195312
2025-04-22,AAPL,199.059326171875
2025-04-23,AAPL,203.9027557373047
2025-04-24,AAPL,207.65989685058594
2025-04-25,AAPL,208.56680297851562
2025-04-28,AAPL,209.4238739013672
2025-04-29,AAPL,210.490234375
2025-04-30,AAPL,211.7758331298828
2025-05-01,AAPL,212.59304809570312
2025-05-02,AAPL,204.65020751953125
2025-05-05,AAPL,198.21221923828125
2025-05-06,AAPL,197.83351135253906
2025-05-07,AAPL,195.58120727539062
2025-05-08,AAPL,196.81698608398438
2025-05-09,AAPL,197.8534393310547
2025-05-12,AAPL,210.34713745117188
2025-05-13,AAPL,212.48263549804688
2025-05-14,AAPL,211.88389587402344
2025-05-15,AAPL,211.00575256347656
2025-05-16,AAPL,210.81614685058594
2025-05-19,AAPL,208.3413543701172
2025-05-20,AAPL,206.42539978027344
2025-05-21,AAPL,201.6654052734375
2025-05-22,AAPL,200.9369354248047
2025-05-23,AAPL,194.85975646972656
2025-05-27,AAPL,199.78936767578125
2025-05-28,AAPL,199.99891662597656
2025-05-29,AAPL,199.5299072265625
2025-05-30,AAPL,200.4280242919922
2025-06-02,AAPL,201.27622985839844
2025-06-03,AAPL,202.84292602539062
2025-06-04,AAPL,202.39389038085938
2025-06-05,AAPL,200.20849609375
2025-06-06,AAPL,203.49156188964844
2025-06-09,AAPL,201.02676391601562
2025-06-10,AAPL,202.2441864013672
2025-06-11,AAPL,198.36236572265625
2025-06-12,AAPL,198.78147888183594
2025-06-13,AAPL,196.03726196289062
2025-06-16,AAPL,198.0031280517578
2025-06-17,AAPL,195.2289581298828
2025-06-18,AAPL,196.16697692871094
2025-06-20,AAPL,200.57769775390625
2025-06-23,AAPL,201.07666015625
2025-06-24,AAPL,199.87918090820312
2025-06-25,AAPL,201.13653564453125
2025-06-26,AAPL,200.57769775390625
2025-06-27,AAPL,200.65753173828125
2025-06-30,AAPL,204.7389373779297
2025-07-01,AAPL,207.3833770751953
2025-07-02,AAPL,211.99366760253906
2025-07-03,AAPL,213.10134887695312
2025-07-07,AAPL,209.50889587402344
2025-07-08,AAPL,209.5687713623047
2025-07-09,AAPL,210.69639587402344
2025-07-10,AAPL,211.96372985839844
2025-07-11,AAPL,210.7163543701172
2025-07-14,AAPL,208.1816864013672
2025-07-15,AAPL,208.67066955566406
2025-07-16,AAPL,209.71847534179688
2025-07-17,AAPL,209.57875061035156
2025-07-18,AAPL,210.73631286621094
2025-07-21,AAPL,212.0335693359375
2025-07-22,AAPL,213.94955444335938
2025-07-23,AAPL,213.7000732421875
2025-07-24,AAPL,213.31088256835938
2025-07-25,AAPL,213.43064880371094
2025-07-28,AAPL,213.6002960205078
2025-07-29,AAPL,210.8261260986328
2025-07-30,AAPL,208.6107940673828
2025-07-31,AAPL,207.1339111328125
2025-08-01,AAPL,201.95481872558594
2025-08-04,AAPL,202.9227752685547
2025-08-05,AAPL,202.49366760253906
2025-08-06,AAPL,212.80197143554688
2025-08-07,AAPL,219.56771850585938
2025-08-08,AAPL,228.86814880371094
2025-08-11,AAPL,226.95997619628906
2025-08-12,AAPL,229.42758178710938
2025-08-13,AAPL,233.10403442382812
2025-08-14,AAPL,232.5545654296875
2025-08-15,AAPL,231.36570739746094
2025-08-18,AAPL,230.66639709472656
2025-08-19,AAPL,230.3367156982422
2025-08-20,AAPL,225.79110717773438
2025-08-21,AAPL,224.68218994140625
2025-08-22,AAPL,227.53941345214844
2025-08-25,AAPL,226.94000244140625
2025-08-26,AAPL,229.08792114257812
2025-08-27,AAPL,230.26678466796875
2025-08-28,AAPL,232.33477783203125
2025-08-29,AAPL,231.91517639160156
2025-09-02,AAPL,229.49752807617188
2025-09-03,AAPL,238.2390594482422
2025-09-04,AAPL,239.5477752685547
2025-09-05,AAPL,239.45787048339844
2025-09-08,AAPL,237.64962768554688
2025-09-09,AAPL,234.123046875
2025-09-10,AAPL,226.5703582763672
2025-09-11,AAPL,229.80722045898438
2025-09-12,AAPL,233.84332275390625
2025-09-15,AAPL,236.47076416015625
2025-09-16,AAPL,237.9193572998047
2025-09-17,AAPL,238.75856018066406
2025-09-18,AAPL,237.64962768554688
2025-09-19,AAPL,245.26223754882812
2025-09-22,AAPL,255.8319854736328
2025-09-23,AAPL,254.18359375
2025-09-24,AAPL,252.06564331054688
2025-09-25,AAPL,256.6212158203125
2025-09-26,AAPL,255.2126007080078
2025-09-29,AAPL,254.18359375
2025-09-30,AAPL,254.38340759277344
2025-10-01,AAPL,255.20260620117188
2025-10-02,AAPL,256.8809814453125
2025-10-03,AAPL,257.7701110839844
2025-10-06,AAPL,256.44140625
2025-10-07,AAPL,256.23162841796875
2025-10-08,AAPL,257.8100891113281
2025-10-09,AAPL,253.79396057128906
2025-10-10,AAPL,245.032470703125
2025-10-13,AAPL,247.42015075683594
2025-10-14,AAPL,247.53004455566406
2025-10-15,AAPL,249.09852600097656
2025-10-16,AAPL,247.21035766601562
2025-10-17,AAPL,252.045654296875
